rec_id,season,town,zone_use,building_type,trade_date,total_price,land_area_ping,building_area_ping,area_ping,unit_price_ping,address,is_land_only,is_special
6924093490150055249,115S2,埤頭鄉,特定農業區,其他,1150511,36000.0,8.17,0.0,8.17,4406.0,嘉和段796地號,True,True
3007057967307904042,115S2,埤頭鄉,特定農業區,其他,1150513,1284600.0,431.8,0.0,431.8,2975.0,彰興段1219地號,True,False
3118842311467694900,115S2,埤頭鄉,特定農業區,其他,1150513,1284700.0,431.8,0.0,431.8,2975.0,彰興段1219-1地號,True,False
2735071637728350942,115S2,埔鹽鄉,住,其他,1150506,379120.0,10.92,0.0,10.92,34718.0,永明段527地號,True,True
2188926127445978338,115S2,溪湖鎮,鄉村區,其他,1150513,488680.0,11.19,0.0,11.19,43671.0,西安段944-5地號,True,True
8761863312311044656,115S2,埔心鄉,商,華廈(10層含以下有電梯),1150502,3700000.0,6.64,36.68,36.68,100872.0,彰化縣埔心鄉育英路５號三樓,False,False
6631011679212299833,115S2,埔鹽鄉,鄉村區,其他,1150515,3847853.0,66.34,0.0,66.34,58002.0,和平段429地號,True,False
5654545724086255585,115S2,埔鹽鄉,鄉村區,其他,1150515,197633.0,2.82,0.0,2.82,70083.0,和平段434地號,True,False
7042883344850678215,115S2,溪湖鎮,特定農業區,其他,1150505,3000000.0,320.95,0.0,320.95,9347.0,中興段1166地號,True,False
974498756334567654,115S2,秀水鄉,鄉村區,其他,1150509,755000.0,25.18,0.0,25.18,29984.0,秀安段1235地號,True,True
8084284208391535243,115S2,溪湖鎮,農,其他,1150514,1700000.0,138.09,0.0,138.09,12311.0,西溪段103-1地號,True,True
3779184870989767290,115S2,埔鹽鄉,特定農業區,其他,1150519,2600000.0,376.31,0.0,376.31,6909.0,南興段451-3地號,True,True
342383884206888170,115S2,埤頭鄉,鄉村區,其他,1150519,6435129.0,383.42,0.0,383.42,16783.0,嘉和段961地號,True,False
2920744832504643464,115S2,埔鹽鄉,鄉村區,其他,1150518,421383.0,12.04,0.0,12.04,34999.0,成功段545-135地號,True,True
8511177648111337047,115S2,溪湖鎮,特定農業區,其他,1150519,233300.0,41.6,0.0,41.6,5608.0,中東段1231地號,True,True
3944600283671208364,115S2,溪湖鎮,住,華廈(10層含以下有電梯),1150509,7600000.0,12.57,40.75,40.75,186503.0,彰化縣溪湖鎮興學街６９號,False,False
1703410551978170328,115S2,埔心鄉,特定農業區,其他,1150514,2200000.0,235.13,0.0,235.13,9357.0,太平西段929地號,True,False
8624121611038745614,115S2,埔心鄉,住,華廈(10層含以下有電梯),1150511,7860000.0,8.38,28.08,28.08,279915.0,彰化縣埔心鄉大信街１３號三樓之１,False,False
6058331842115199899,115S2,埤頭鄉,特定農業區,其他,1150401,1430000.0,119.34,0.0,119.34,11983.0,和豐段667地號,True,True
2976936205139606161,115S2,溪湖鎮,住,其他,1150401,10000.0,0.16,0.0,0.16,62500.0,北勢段328地號,True,True
616120094798078405,115S2,溪湖鎮,特定農業區,其他,1150402,3000000.0,31.1,0.0,31.1,96463.0,西安段 129地號,True,False
5499282221675101305,115S2,溪湖鎮,商,透天厝,1150405,10500000.0,15.43,49.49,49.49,212164.0,彰化縣溪湖鎮彰水路三段２９８號,False,False
6497743018319184975,115S2,埤頭鄉,住,華廈(10層含以下有電梯),1150407,6700000.0,10.02,32.41,32.41,206726.0,彰化縣埤頭鄉華泰三街５８號二樓之１,False,False
7402926659864429336,115S2,埤頭鄉,鄉村區,其他,1150416,2200000.0,58.68,0.0,58.68,37491.0,光華段324-1地號,True,False
152044930091781213,115S2,秀水鄉,特定農業區,透天厝,1150410,10800000.0,35.56,49.35,49.35,218845.0,彰化縣秀水鄉新興街２０９之１０號,False,False
5037440478746033257,115S2,埔鹽鄉,特定農業區,其他,1150403,15800000.0,1191.85,0.0,1191.85,13257.0,成功段1085地號,True,False
6017000394932895696,115S2,秀水鄉,鄉村區,其他,1150415,800000.0,14.07,0.0,14.07,56859.0,曾厝段788-2地號,True,False
7716428476423024338,115S2,埔心鄉,住,透天厝,1150409,12500000.0,44.76,74.18,74.18,168509.0,彰化縣埔心鄉大興街２２號,False,False
1619568226565623515,115S2,埤頭鄉,鄉村區,其他,1150420,584150.0,16.7,0.0,16.7,34979.0,光華段389地號,True,True
2734267716423980384,115S2,埤頭鄉,鄉村區,其他,1150420,1752450.0,50.09,0.0,50.09,34986.0,光華段389-1地號,True,True
2756145111671270059,115S2,溪湖鎮,特定農業區,其他,1150410,1170290.0,13.73,0.0,13.73,85236.0,河興段155地號,True,True
8664123578251834826,115S2,溪湖鎮,住,透天厝,1150406,5300000.0,25.41,33.35,33.35,158921.0,彰化縣溪湖鎮興學北街４１號,False,False
5619628188589932127,115S2,秀水鄉,住,透天厝,1150407,26500000.0,29.21,33.3,33.3,795796.0,彰化縣秀水鄉彰水路二段４５４號,False,False
3960862990092478424,115S2,溪湖鎮,住,透天厝,1150404,8600000.0,25.41,49.65,49.65,173212.0,彰化縣溪湖鎮華中三街１４號,False,False
144551464335984221,115S2,埔心鄉,住,華廈(10層含以下有電梯),1150413,7600000.0,9.92,26.67,26.67,284964.0,彰化縣埔心鄉永坡路三段４２０號五樓之３,False,False
3842587537994385730,115S2,溪湖鎮,鄉村區,透天厝,1150413,4000000.0,26.32,28.19,28.19,141894.0,彰化縣溪湖鎮大溪路一段６１９巷７１弄２２號,False,False
8697736378913836818,115S2,埤頭鄉,鄉村區,透天厝,1150416,12800000.0,39.69,59.01,59.01,216912.0,彰化縣埤頭鄉十號路４８７號,False,False
3936827783215314333,115S2,秀水鄉,鄉村區,其他,1150423,2347200.0,78.25,0.0,78.25,29996.0,下崙段671地號,True,True
9060268379129861458,115S2,秀水鄉,特定農業區,透天厝,1150414,1000000.0,26.01,37.0,37.0,27027.0,彰化縣秀水鄉民意街３９５巷１６之８號,False,True
9158494236881400096,115S2,埤頭鄉,住,華廈(10層含以下有電梯),1150401,5750000.0,8.18,27.05,27.05,212569.0,彰化縣埤頭鄉華泰三街６０號五樓之２,False,False
3851793652869947544,115S2,埔心鄉,住,華廈(10層含以下有電梯),1150408,7350000.0,11.27,32.2,32.2,228261.0,彰化縣埔心鄉中正路二段１３６號四樓之１,False,False
3855848596545995335,115S2,埔心鄉,住,華廈(10層含以下有電梯),1150413,7380000.0,11.04,31.57,31.57,233766.0,彰化縣埔心鄉中正路二段１３６號五樓之２,False,False
2551162618945534649,115S2,埔心鄉,鄉村區,其他,1150423,3920000.0,65.79,0.0,65.79,59584.0,瓦窯南段95-6地號,True,False
7312231941622787317,115S2,溪湖鎮,農,透天厝,1150420,11550000.0,32.2,49.22,49.22,234661.0,彰化縣溪湖鎮崙子路頂庄巷２７弄８號,False,False
4057692824250298205,115S2,埔鹽鄉,特定農業區,其他,1150408,2687500.0,325.19,0.0,325.19,8264.0,成功段273地號,True,True
7377102703480381148,115S2,埔心鄉,特定農業區,住宅大樓(11層含以上有電梯),1150412,8600000.0,8.66,37.29,37.29,230625.0,彰化縣埔心鄉東明路１３２巷１８號二樓之５,False,False
6019529087722977417,115S2,秀水鄉,鄉村區,其他,1150408,5000000.0,28.13,0.0,28.13,177746.0,西興段962-11地號,True,False
8639196319457390143,115S2,埔鹽鄉,住,透天厝,1150407,10200000.0,32.06,56.22,56.22,181430.0,彰化縣埔鹽鄉中正路１８５之１１號,False,False
7387362819268691405,115S2,溪湖鎮,特定農業區,其他,1150408,5560000.0,288.89,0.0,288.89,19246.0,河興段549地號,True,True
1665045025931682528,115S2,溪湖鎮,鄉村區,透天厝,1150423,7780000.0,32.31,56.01,56.01,138904.0,彰化縣溪湖鎮員鹿路四段鳳厝巷１１弄１１號,False,False
2053164134979940508,115S2,埔心鄉,都市：其他:道路用地,其他,1150430,130000.0,26.32,0.0,26.32,4939.0,東門段569地號,True,False
7974287350692159575,115S2,秀水鄉,住,透天厝,1150423,12800000.0,31.47,50.37,50.37,254120.0,彰化縣秀水鄉彰水路一段９巷３２弄２１號,False,False
9204554436242319340,115S2,埤頭鄉,特定農業區,其他,1150421,3500000.0,287.1,0.0,287.1,12191.0,埔心段773-2地號,True,False
